cell	devTime	raw_annotation	pred_annotation	sub_pred_annotation	prediction_score_max	pred_psdt	proj_UMAP_1	proj_UMAP_2
E6.12.1266	E6	TE	TE	TE	0.9801422316527	12.7337513442054	6.40244388580322	-3.22093653678894
E6.12.1267	E6	TE	TE	TE	0.987163259448045	12.5932217714108	6.5046181678772	-3.78893733024597
E6.12.1268	E6	TE	TE	TE	0.950731810116405	12.7384826005252	6.21291542053223	-3.04234170913696
E6.12.1270	E6	TE	TE	TE	0.978886886356377	12.8637525786114	6.14468336105347	-2.66977620124817
E6.12.1271	E6	TE	TE	TE	0.967306466420572	13.9799948634396	5.84940958023071	-0.390691995620728
E6.12.1272	E6	TE	TE	TE	0.97088806782656	12.9333441439046	5.97767114639282	-2.53230261802673
E6.12.1273	E6	Hypoblast	TE	TE	0.991517283439926	12.7102523792079	5.38684034347534	-2.66238760948181
E6.12.1275	E6	TE	TE	TE	0.981548927706161	12.8247863367859	6.04135084152222	-2.6823136806488
E6.12.1276	E6	TE	TE	TE	0.978515249254879	12.7823300036609	6.11851119995117	-2.96414804458618
E6.12.1277	E6	TE	TE	TE	0.989133932462544	13.1258385631186	6.04271984100342	-2.26215887069702
E6.12.1278	E6	TE	TE	TE	0.972020643428451	12.9146581972779	6.06406593322754	-2.52098965644836
E6.12.1280	E6	TE	TE	TE	0.98733783070995	15.1286053386122	6.92366600036621	2.36356806755066
E6.12.1286	E6	TE	TE	TE	0.966222584188853	12.923079410008	6.11206293106079	-2.50465226173401
E6.12.1287	E6	TE	TE	TE	0.977629496573635	12.8470836708081	5.98561859130859	-2.85756087303162
E6.12.1288	E6	TE	TE	TE	0.985558561878937	13.0189551809887	6.10939884185791	-2.33392930030823
E6.12.1290	E6	TE	TE	TE	0.978408670871891	12.9963021887837	6.49077653884888	-2.56174159049988
E6.12.1291	E6	TE	TE	TE	0.976655103606857	13.1129606537149	6.59558820724487	-2.66791582107544
E6.12.1293	E6	TE	TE	TE	0.977115431345639	13.1569266238042	6.71353149414062	-2.61977434158325
E6.12.1482	E6	TE	TE	TE	0.988299124995517	13.5074122240283	5.86869382858276	-1.55523610115051
E6.12.1483	E6	TE	TE	TE	0.984448569722052	13.0937915360737	5.97224473953247	-2.31816673278809
E6.12.1484	E6	TE	TE	TE	0.949994462710224	13.7946332464051	6.06440210342407	-1.18667328357697
E6.12.1486	E6	TE	TE	TE	0.960225364160559	12.89882647277	6.26432085037231	-2.74766206741333
E6.12.1487	E6	TE	TE	TE	0.967073228900176	12.9108527432109	6.01410865783691	-2.62186217308044
E6.12.1488	E6	TE	TE	TE	0.978687105398434	12.7882137835517	6.29963159561157	-2.82256674766541
E6.13.1364	E6	TE	TE	TE	0.92771023647556	12.7634663970284	6.22827625274658	-2.81827545166016
E6.13.1365	E6	TE	TE	TE	0.986531944962101	12.7823300036609	6.25489187240601	-2.89379572868347
E6.13.1366	E6	TE	TE	TE	0.960906997294644	12.8316996518171	6.33383131027222	-2.77760362625122
E6.13.1368	E6	TE	TE	TE	0.971071475241933	12.8323357344037	6.22846746444702	-2.88491463661194
E6.13.1374	E6	TE	TE	TE	0.994929094802652	12.9223715540784	6.13784694671631	-2.76989936828613
E6.13.1375	E6	TE	TE	TE	0.987609849442078	13.3153517535988	6.77203035354614	-1.88745725154877
E6.13.1376	E6	TE	TE	TE	0.988104612058637	13.2017829377733	6.68752098083496	-2.26151895523071
E6.13.1377	E6	TE	TE	TE	0.979737145213077	14.6269869879127	5.79672145843506	0.273645341396332
E6.13.1379	E6	TE	TE	TE	0.991076235557066	13.4014143182406	6.41242933273315	-1.96976506710052
E6.13.1380	E6	TE	TE	TE	0.984600422362295	13.670885605622	6.28789806365967	-1.54969882965088
E6.13.1384	E6	TE	TE	TE	0.992699609249579	14.6025090573	5.84187746047974	0.724339783191681
E6.13.1386	E6	TE	TE	TE	0.959266089076376	14.0556905579594	5.87106084823608	-0.234110936522484
E6.13.1387	E6	TE	TE	TE	0.963451219520037	14.0829711530725	6.00342464447021	-0.367995053529739
E6.13.1388	E6	TE	TE	TE	0.993874014416483	14.6025090573	5.79343271255493	0.181842863559723
E6.13.1391	E6	TE	TE	TE	0.983348698484629	13.7984619569107	6.16236591339111	-1.33281815052032
E6.13.1392	E6	TE	TE	TE	0.990085881300374	12.9534997146856	6.43462657928467	-2.23601150512695
E6.13.1393	E6	TE	TE	TE	0.978260753654326	13.5835437105972	6.21311092376709	-1.52576172351837
E6.13.1394	E6	TE	TE	TE	0.976842741473815	13.7416556399812	6.27094030380249	-1.15126156806946
E6.13.1395	E6	TE	TE	TE	0.955425662548187	14.6964391456939	5.81543922424316	0.440307080745697
E6.13.1396	E6	TE	TE	TE	0.987698509186054	13.201642228352	6.27509498596191	-2.13344478607178
E6.13.1397	E6	TE	TE	TE	0.976294528394261	13.8427470705148	6.00000476837158	-0.914938986301422
E6.13.1398	E6	TE	TE	TE	0.987510769537865	13.7476588267611	6.14252138137817	-1.28250741958618
E6.13.1399	E6	TE	TE	TE	0.995392558980326	14.6855172057212	5.82347249984741	0.95037454366684
E6.13.1400	E6	TE	TE	TE	0.989845411171316	14.482882908425	7.08410739898682	1.23524188995361
E6.14.1402	E6	TE	CTB	CTB	0.531948766578698	16.1730463296988	5.86375379562378	2.84684467315674
E6.14.1403	E6	TE	TE	TE	0.944741475243544	14.037546977038	6.33046340942383	-0.870453536510468
E6.14.1404	E6	TE	TE	TE	0.981053073856746	14.0599475626228	6.24030447006226	-0.584941506385803
E6.14.1405	E6	TE	TE	TE	0.976510208712634	15.3942444846063	6.79635286331177	2.31279325485229
E6.14.1406	E6	TE	TE	TE	0.990446265900649	14.0186425243092	6.52130174636841	-0.941243529319763
E6.14.1407	E6	TE	TE	TE	0.983461311317974	14.0364834900103	6.45221424102783	-0.77562004327774
E6.14.1409	E6	TE	TE	TE	0.952383622360867	13.8347242769612	6.51918363571167	-1.07230520248413
E6.14.1410	E6	TE	TE	TE	0.989376046490962	13.9929152821401	6.30986928939819	-0.776289343833923
E6.14.1411	E6	TE	TE	TE	0.972953534499357	14.3418805247976	6.66845798492432	-0.145419165492058
E6.14.1412	E6	TE	TE	TE	0.987236607593257	14.0532988791897	6.99753952026367	-0.513828814029694
E6.14.1413	E6	TE	TE	TE	0.992161148814831	13.9987601248034	7.00550556182861	-1.15736567974091
E6.14.1414	E6	TE	TE	TE	0.968555773294846	13.8603640707647	6.27634859085083	-0.984144389629364
E6.14.1416	E6	TE	TE	TE	0.968896385085826	13.9965855332378	6.27349662780762	-0.902858376502991
E6.14.1417	E6	TE	TE	TE	0.96480026226862	14.037546977038	6.30726289749146	-0.863454878330231
E6.14.1418	E6	TE	TE	TE	0.970246743092449	14.037546977038	6.28894948959351	-0.695630133152008
E6.14.1419	E6	TE	TE	TE	0.975625476896975	14.037546977038	6.2839560508728	-0.704624950885773
E6.14.1420	E6	TE	TE	TE	0.967506626951883	14.5675587230756	6.73369884490967	0.5816370844841
E6.14.1421	E6	TE	TE	TE	0.977490586108881	14.0624961903499	6.35475826263428	-0.667656302452087
E6.14.1422	E6	TE	TE	TE	0.920504605408689	15.0412912578602	6.92898082733154	1.52619087696075
E6.14.1423	E6	TE	TE	TE	0.987310386455472	14.0758179114254	6.25289964675903	-0.667253732681274
E6.14.1424	E6	TE	TE	TE	0.948074455784572	14.06606973064	6.21908473968506	-0.52128940820694
E6.14.1425	E6	TE	TE	TE	0.9883670154827	14.0392798333102	6.66656017303467	-0.85153740644455
E6.14.1426	E6	TE	TE	TE	0.979798427402595	14.0529429713674	6.18212556838989	-0.769941985607147
E6.14.1427	E6	TE	TE	TE	0.975761993218091	14.063493993694	6.25911331176758	-0.7417311668396
E6.14.1428	E6	TE	TE	TE	0.989218382847539	14.0382404277133	6.56320190429688	-0.782984554767609
E6.14.1429	E6	TE	TE	TE	0.982072687155901	13.8208627089224	6.42711114883423	-1.36868727207184
E6.14.1430	E6	TE	TE	TE	0.978740614158702	14.0656092628975	6.22080564498901	-0.767224907875061
E6.14.1431	E6	TE	TE	TE	0.989175543914246	14.0684038125346	6.30542516708374	-0.796187818050385
E6.14.1432	E6	TE	TE	TE	0.99002695797324	14.0248010143047	6.39022970199585	-0.76625919342041
E6.14.1433	E6	Hypoblast	TE	TE	0.989485087828967	14.0248010143047	6.22779083251953	-0.842043817043304
E6.15.1434	E6	TE	TE	TE	0.961099689525099	12.8922569187974	5.67236566543579	-2.70899891853333
E6.15.1435	E6	TE	TE	TE	0.994654695960586	13.0773637286444	6.90590238571167	-2.91942858695984
E6.15.1436	E6	TE	TE	TE	0.987332404550575	12.6283443740896	7.22062587738037	-4.12443399429321
E6.15.1438	E6	TE	TE	TE	0.974359012787334	12.6631600994914	7.0520601272583	-4.09426689147949
E6.15.1439	E6	TE	TE	TE	0.986279248450119	12.6390586514312	7.16503953933716	-4.10952377319336
E6.15.1441	E6	TE	TE	TE	0.992682722025573	12.8091446217326	7.29686260223389	-3.49443745613098
E6.15.1442	E6	TE	TE	TE	0.989357511125234	12.8941271630332	7.56894493103027	-3.41918134689331
E6.15.1445	E6	TE	TE	TE	0.979801403225646	12.9622569121166	7.57603168487549	-3.43014883995056
E6.15.1446	E6	TE	TE	TE	0.978101852377011	12.9806451101774	7.41163206100464	-3.21872162818909
E6.15.1447	E6	TE	TE	TE	0.994251526188699	12.7470018731551	6.9866623878479	-3.75690031051636
E6.15.1450	E6	TE	TE	TE	0.992799254232383	12.7563677952967	7.25598192214966	-3.87098264694214
E6.15.1451	E6	TE	TE	TE	0.992397323758455	12.8305938680457	7.44022512435913	-3.50223278999329
E6.15.1453	E6	TE	TE	TE	0.988914799043056	12.9051866799913	7.46488618850708	-3.48656129837036
E6.15.1454	E6	TE	TE	TE	0.994630183886984	12.8124337580106	7.22154903411865	-3.66976094245911
E6.15.1455	E6	TE	TE	TE	0.994014318360857	12.8124337580106	7.31206512451172	-3.70599174499512
E6.15.1457	E6	TE	TE	TE	0.983948398968813	12.7008686366722	7.19721555709839	-4.09392786026001
E6.15.1458	E6	TE	TE	TE	0.957832344313054	12.7239220597266	7.25754642486572	-4.03671264648438
E6.15.1460	E6	TE	TE	TE	0.986252117286463	12.7114322395339	7.29698944091797	-4.06314659118652
E6.15.1461	E6	TE	TE	TE	0.990203721804847	12.7211543855535	7.21859455108643	-4.0064811706543
E6.15.1462	E6	TE	TE	TE	0.961222314883755	12.7276967304042	7.26268577575684	-4.20370578765869
E6.15.1463	E6	TE	TE	TE	0.980573858269989	12.6938979459465	7.19297790527344	-4.1613507270813
E6.15.1465	E6	TE	TE	TE	0.985387202883857	12.6411626071702	7.27004480361938	-4.13667583465576
E6.15.1466	E6	TE	TE	TE	0.984537745992758	12.631437096842	7.33155345916748	-4.14606332778931
E6.15.1467	E6	TE	TE	TE	0.98178924173714	12.6390586514312	7.21441745758057	-4.16263723373413
E6.15.1468	E6	TE	TE	TE	0.974741531217702	12.6411626071702	7.25457572937012	-4.11470031738281
E6.15.1469	E6	TE	TE	TE	0.98605636908753	12.6321876106022	7.09562683105469	-4.12583494186401
E6.15.1470	E6	TE	TE	TE	0.974275885809346	12.6390586514312	7.09565591812134	-4.19549369812012
E6.15.1471	E6	TE	TE	TE	0.990014708567985	12.9557104924473	7.09985446929932	-3.35432100296021
E6.15.1473	E6	TE	TE	TE	0.990428892262305	12.6374030592894	7.19810676574707	-4.09563684463501
E6.15.1474	E6	TE	TE	TE	0.976809514247666	12.6868726401983	7.30944967269897	-4.11220979690552
E6.15.1475	E6	TE	TE	TE	0.983022754339506	12.6390586514312	6.99511051177979	-4.07940292358398
E6.15.1476	E6	TE	TE	TE	0.987765300245893	12.659748792562	7.23723888397217	-4.02019786834717
E6.15.1477	E6	TE	TE	TE	0.9862216019698	12.6845042105495	7.31690263748169	-4.08376598358154
E6.15.1478	E6	TE	TE	TE	0.986297435878409	12.7240672164624	7.18700361251831	-3.92289519309998
E6.15.1479	E6	TE	TE	TE	0.990388482254797	12.6868726401983	7.24335622787476	-4.10390090942383
E6.15.1481	E6	TE	TE	TE	0.990138370005319	12.679159862435	7.32661914825439	-4.26871538162231
E6.16.1493	E6	TE	TE	TE	0.963110512031667	14.3349533121609	5.97849464416504	0.0648670494556427
E6.16.1494	E6	TE	TE	TE	0.986061806338074	14.6021399359182	6.08596992492676	0.106147326529026
E6.16.1495	E6	TE	TE	TE	0.995090240310378	15.0357813418586	5.83127212524414	1.62267637252808
E6.16.1496	E6	TE	TE	TE	0.966586639963382	14.1813187632486	6.31723546981812	-0.348630964756012
E6.16.1497	E6	TE	TE	TE	0.997365744234234	14.9440492015495	5.73746299743652	1.08271670341492
E6.16.1499	E6	Hypoblast	TE	TE	0.96303644127081	13.8552888231366	5.86412906646729	-0.823182582855225
E6.16.1500	E6	TE	TE	TE	0.988530021445118	13.8241813681416	5.97773361206055	-1.02288901805878
E6.16.1501	E6	TE	TE	TE	0.979349648258935	13.9126201025163	5.53686332702637	-1.20702612400055
E6.16.1503	E6	TE	TE	TE	0.993458392453345	13.0644669615779	6.33317089080811	-2.34886717796326
E6.16.1504	E6	TE	TE	TE	0.981342508790056	13.8241813681416	6.08148336410522	-1.03333914279938
E6.16.1505	E6	TE	TE	TE	0.997019651853188	14.921466930544	5.70612859725952	0.548045039176941
E6.17.1570	E6	TE	TE	TE	0.956141493534729	12.8378938971411	6.27612400054932	-2.96791315078735
E6.17.1571	E6	TE	TE	TE	0.977665984556528	12.852630256977	6.08822393417358	-3.11893701553345
E6.17.1573	E6	TE	TE	TE	0.988623341833569	12.7939863413319	4.77324914932251	-1.96538126468658
E6.17.1574	E6	TE	TE	TE	0.987945011641447	12.9563093317341	5.30408477783203	-2.12835216522217
E6.17.1575	E6	TE	TE	TE	0.980304874787	13.142809061625	5.10124063491821	-1.69507384300232
E6.17.1576	E6	TE	TE	TE	0.984597624196984	13.1546551574126	4.96612644195557	-1.67401075363159
E6.17.1581	E6	TE	TE	TE	0.976876501442651	12.9238880631466	5.0964183807373	-1.9781688451767
E6.17.1582	E6	TE	TE	TE	0.989072623625684	12.7935555412626	4.84261798858643	-1.94332802295685
E6.17.1583	E6	TE	TE	TE	0.990211635911663	12.9700499521923	4.83332204818726	-1.85257232189178
E6.17.1585	E6	TE	TE	TE	0.986908537737974	12.8012473118769	4.73556089401245	-1.88245499134064
E6.17.1587	E6	TE	TE	TE	0.990659674947684	12.8252009497237	4.61815357208252	-1.91479194164276
E6.17.1589	E6	TE	TE	TE	0.989438482136701	13.0449541363087	7.18441963195801	-2.5016450881958
E6.17.1590	E6	TE	TE	TE	0.986777633259265	12.9681254673708	5.15758085250854	-1.92129766941071
E6.17.1591	E6	TE	TE	TE	0.985853506280738	12.9781053271386	5.01655530929565	-1.92066848278046
E6.17.1592	E6	TE	TE	TE	0.95637374957575	12.9769664955696	5.1748194694519	-1.79011654853821
E6.17.1593	E6	TE	TE	TE	0.960588616388442	12.9519711066629	4.92444849014282	-1.88023948669434
E6.17.1594	E6	TE	TE	TE	0.979833498139671	12.8396297783915	4.7966103553772	-1.91612064838409
E6.17.1596	E6	TE	TE	TE	0.992253172426736	12.8731832703587	4.80225086212158	-1.8555246591568
E6.17.1598	E6	TE	TE	TE	0.988461206355994	13.1546551574126	5.09663915634155	-1.61180055141449
E6.17.1599	E6	TE	TE	TE	0.990757882084415	12.8396297783915	4.74313306808472	-1.85462403297424
E6.17.1600	E6	TE	TE	TE	0.990784777315235	12.7591374613549	4.72579669952393	-2.12209248542786
E6.17.1601	E6	TE	TE	TE	0.987416845570238	13.040214554571	4.85036945343018	-1.82030856609344
E6.17.1603	E6	TE	TE	TE	0.978125196523205	12.9607928926387	4.89729690551758	-1.98945391178131
E6.17.1606	E6	TE	TE	TE	0.990346640429246	12.9268973051183	4.96255111694336	-1.96328473091125
E6.17.1607	E6	TE	TE	TE	0.99005411422609	13.0362820542141	4.91925859451294	-1.8333066701889
E6.17.1608	E6	TE	TE	TE	0.9843689540769	12.9101440614265	4.97447061538696	-1.90363347530365
E6.17.1609	E6	TE	TE	TE	0.985123126339813	12.9787396800622	4.87637424468994	-1.80993068218231
E6.17.1610	E6	TE	TE	TE	0.965807415893155	12.9708969788858	5.15230512619019	-1.99645268917084
E6.17.1613	E6	TE	TE	TE	0.978099347051459	12.8812752985654	4.92936563491821	-1.83248317241669
E6.17.1616	E6	TE	TE	TE	0.976833736011887	12.8975933928226	5.00940227508545	-1.49038338661194
E6.17.1618	E6	TE	TE	TE	0.981670455081027	12.9083421746552	4.72659969329834	-1.81864905357361
E6.17.1619	E6	TE	TE	TE	0.987061347450376	12.8069097124542	4.72174072265625	-1.94985377788544
E6.17.1620	E6	TE	TE	TE	0.990241676667091	12.8012473118769	4.66882085800171	-2.03928971290588
E6.17.1621	E6	TE	TE	TE	0.970303464790266	12.9127324121606	4.85309791564941	-1.9879378080368
E6.1.72	E6	TE	TE	TE	0.987054539846913	12.9350776568124	6.53283929824829	-3.55585289001465
E6.1.77	E6	TE	TE	TE	0.995000908091131	11.9158291234771	4.99066925048828	-4.38815450668335
E6.1.78	E6	TE	TE	TE	0.985444874947446	12.6610267353093	6.9120135307312	-3.76984596252441
E6.1.79	E6	TE	TE	TE	0.991344934704385	12.8478327035255	7.26710510253906	-3.57851123809814
E6.1.80	E6	TE	TE	TE	0.995030307403848	12.6958268241928	6.17139196395874	-3.52838540077209
E6.18.1622	E6	TE	TE	TE	0.952720252080975	14.5465316701234	6.06533288955688	-0.0160340089350939
E6.18.1623	E6	TE	TE	TE	0.931581314618409	14.7704093058806	5.81488132476807	0.667217314243317
E6.18.1624	E6	TE	TE	TE	0.98779380447014	14.7374151254514	6.09396743774414	0.127430200576782
E6.18.1625	E6	TE	TE	TE	0.969515057647261	14.5465316701234	5.87300872802734	0.315813988447189
E6.18.1626	E6	TE	TE	TE	0.984632662388318	14.5201143466596	6.12491703033447	0.0929651334881783
E6.18.1628	E6	TE	TE	TE	0.986389943818272	14.1075600998899	6.81918144226074	-0.626506745815277
E6.18.1629	E6	TE	TE	TE	0.96732932368084	14.0608248331108	6.76382541656494	-0.748383641242981
E6.18.1630	E6	TE	TE	TE	0.983737412255202	14.0579790789792	7.13692426681519	-0.543583691120148
E6.18.1632	E6	TE	TE	TE	0.979335741435324	14.1109231087148	7.21561574935913	-0.717274248600006
E6.18.1633	E6	TE	TE	TE	0.989295411082702	14.0430394532324	7.60219860076904	-0.719782531261444
E6.18.1634	E6	TE	TE	TE	0.995902510352993	15.1236776303861	5.40273380279541	1.53647613525391
E6.18.1635	E6	TE	TE	TE	0.930356224878053	14.3765075190121	5.82125473022461	-0.288033157587051
E6.18.1636	E6	TE	TE	TE	0.903381411112856	14.2739160870297	6.06703186035156	-0.341546505689621
E6.18.1637	E6	TE	TE	TE	0.985045896512394	14.4876686553559	6.21189498901367	0.053765807300806
E6.18.1638	E6	Hypoblast	TE	TE	0.932405133290105	13.8490999729107	5.67140960693359	-0.675592243671417
E6.18.1639	E6	Hypoblast	TE	TE	0.879407528318245	13.9221311077305	5.68382787704468	-0.665451645851135
E6.18.1642	E6	TE	Ambiguous	Ambiguous	0.999592318435602	NA	-4.82008600234985	1.57570421695709
E6.18.1643	E6	Hypoblast	TE	TE	0.804349289632525	14.7245743077365	5.54549026489258	-0.353633165359497
E6.18.1644	E6	Hypoblast	TE	TE	0.805002718364383	13.6283636672866	5.50370502471924	-0.771252930164337
E6.18.1645	E6	Hypoblast	TE	TE	0.826626795322865	13.9671802823917	5.33041095733643	-0.548943817615509
E6.1.81	E6	TE	TE	TE	0.997015421197541	11.8551698554988	5.1482720375061	-4.59730434417725
E6.1.82	E6	TE	TE	TE	0.962584467257921	12.8552625329563	8.1589183807373	-2.30823349952698
E6.1.83	E6	TE	TE	TE	0.984805602515566	13.2451893455106	8.06870079040527	-2.64070391654968
E6.1.84	E6	TE	TE	TE	0.991900755899498	12.6342270838819	6.49739074707031	-3.63651418685913
E6.1.85	E6	TE	TE	TE	0.999186989901027	11.839463980321	5.0313081741333	-4.89540529251099
E6.1.86	E6	TE	TE	TE	0.996499472886501	11.8699903435368	5.34584665298462	-4.39521837234497
E6.1.88	E6	TE	TE	TE	0.995632973997988	12.6881946218731	6.40316820144653	-3.29963874816895
E6.1.89	E6	TE	TE	TE	0.972654748282694	12.1503552447752	5.54654502868652	-4.25005149841309
E6.1.90	E6	TE	TE	TE	0.984505791504744	11.8150677355323	5.18016147613525	-5.12363243103027
E6.2.104	E6	TE	TE	TE	0.990954831612429	13.0958820924064	7.29122829437256	-3.09180283546448
E6.2.105	E6	TE	TE	TE	0.980927757204753	13.5204326850123	8.37249851226807	-2.0367317199707
E6.2.108	E6	TE	TE	TE	0.990316256438716	13.2874666904324	7.45505809783936	-2.6093385219574
E6.2.109	E6	TE	TE	TE	0.993518710140249	13.2582439769834	7.31017303466797	-2.55788540840149
E6.2.115	E6	TE	TE	TE	0.980361968964765	13.5204326850123	8.38750743865967	-2.12930130958557
E6.2.116	E6	TE	TE	TE	0.991982069394471	13.3113262648991	7.24528312683105	-2.30899333953857
E6.22.1846	E6	TE	TE	TE	0.748869487097214	12.7814476527111	5.77639102935791	-2.70218110084534
E6.22.1847	E6	TE	TE	TE	0.954483791551032	12.790816357201	5.55458116531372	-2.57866358757019
E6.22.1848	E6	TE	TE	TE	0.972807629413556	12.7612299193029	5.74070405960083	-2.8099000453949
E6.22.1849	E6	TE	TE	TE	0.986132196064678	12.767577116858	6.06387186050415	-2.78988242149353
E6.22.1850	E6	TE	TE	TE	0.776763591480362	12.7753153908427	5.77705574035645	-2.79486536979675
E6.22.1851	E6	TE	TE	TE	0.948099534116515	12.7814476527111	5.7384729385376	-2.7344810962677
E6.22.1852	E6	TE	TE	TE	0.980520601994893	13.521657024436	5.4649486541748	-2.20169043540955
E6.22.1853	E6	TE	TE	TE	0.982338462418536	12.7699707795105	5.90215682983398	-2.84771394729614
E6.22.1854	E6	TE	TE	TE	0.984199579604711	12.7440192941244	6.04342985153198	-3.29796433448792
E6.22.1856	E6	TE	TE	TE	0.972060122620166	12.7671556614851	5.94675016403198	-2.78707551956177
E6.22.1857	E6	TE	TE	TE	0.970962502181561	12.7888090630606	5.78166580200195	-2.5963077545166
E6.22.1858	E6	TE	TE	TE	0.959424334132852	12.7709670217305	5.85738658905029	-2.80225777626038
E6.22.1859	E6	TE	TE	TE	0.952339569420111	12.7761320095049	5.90247201919556	-2.62692260742188
E6.22.1860	E6	TE	TE	TE	0.95849802064609	12.7912856351803	5.70086908340454	-2.66984462738037
E6.22.1861	E6	TE	TE	TE	0.947416098648866	12.7912856351803	5.80547666549683	-2.55180525779724
E6.22.1862	E6	TE	TE	TE	0.980841148536768	12.8782639247603	6.34266138076782	-2.08950185775757
E6.22.1863	E6	TE	TE	TE	0.974726168936014	14.0237574729356	6.73802614212036	-0.321916729211807
E6.22.1867	E6	TE	TE	TE	0.932589916665039	12.8468718090796	6.14672994613647	-1.95849668979645
E6.3.391	E6	TE	TE	TE	0.999978060491398	11.975589581983	4.91061973571777	-4.90146684646606
E6.6.710	E6	TE	TE	TE	0.994230666221527	11.9912686371645	5.25781059265137	-3.98303008079529
E6.6.712	E6	TE	TE	TE	0.996636860938628	12.626588535433	5.711745262146	-2.8722767829895
E6.6.713	E6	TE	TE	TE	0.997029195332598	11.9042080737755	5.0044527053833	-4.23782730102539
E6.6.714	E6	TE	TE	TE	0.996271067724977	12.4599338922512	5.72208118438721	-2.97212338447571
E6.6.725	E6	TE	TE	TE	0.995918570412718	12.626588535433	5.75844526290894	-2.66645240783691
E6.7.737	E6	TE	TE	TE	0.995148210544812	12.2591996868388	5.45194053649902	-3.50451517105103
E6.7.738	E6	TE	TE	TE	0.992370581355141	12.7216176010924	7.01547622680664	-3.82800006866455
E6.7.742	E6	TE	TE	TE	0.993355066545073	12.7406648724003	7.0384669303894	-3.4591817855835
E6.8.769	E6	Epiblast	TE	TE	0.992809917443293	12.9820884640266	5.59730386734009	-2.61240696907043
E6.8.771	E6	TE	TE	TE	0.964009581921792	13.0274239728561	6.25295829772949	-2.52265906333923
E6.8.775	E6	TE	TE	TE	0.993921281533527	13.1974598140841	7.10195589065552	-2.55966114997864
E6.8.776	E6	TE	TE	TE	0.9642500859925	13.0132424599823	6.54127645492554	-2.59998607635498
E6.8.784	E6	TE	TE	TE	0.925253123241691	13.0392988907064	6.18032693862915	-2.60130500793457
E6.8.789	E6	TE	TE	TE	0.981829230120097	13.0771559134605	6.5112099647522	-2.2300910949707
E6.8.793	E6	TE	TE	TE	0.980991677897127	13.059240913899	6.09752798080444	-2.50011658668518
