cell	devTime	raw_annotation	pred_annotation	sub_pred_annotation	prediction_score_max	pred_psdt	proj_UMAP_1	proj_UMAP_2
sc7788390	CS7	PriS	PriS	PriS	0.998671532474114	NA	-6.58018398284912	0.892624974250793
sc7785473	CS7	Erythroblasts	Erythroblasts	Erythroblasts	0.998248512629669	NA	-12.4615097045898	4.11464691162109
sc7788097	CS7	AdvMes	AdvMes	AdvMes	0.970012531774696	NA	-5.61045742034912	6.35514259338379
sc7785786	CS7	PriS	PriS	PriS	0.956923389044863	NA	-5.08913040161133	0.591772794723511
sc7786570	CS7	DE	DE	DE	0.921865862586384	NA	-0.69301050901413	1.56999909877777
sc7786185	CS7	Mesoderm	Mesoderm	Mesoderm	0.997979511555335	NA	-6.98036289215088	3.52101945877075
sc7788050	CS7	PriS	PriS	PriS	0.997891917252536	NA	-6.93593835830688	0.42692568898201
sc7785962	CS7	Mesoderm	Mesoderm	Mesoderm	0.94154927986296	NA	-4.55746841430664	3.10457825660706
sc7788339	CS7	Epiblast	Epiblast	Late_EPI	0.999961518696881	16.8420447108628	-6.01776313781738	-0.956253409385681
sc7786282	CS7	PriS	PriS	PriS	0.99566295067906	NA	-7.74465465545654	1.12266373634338
sc7785494	CS7	ExE_Mes	ExE_Mes	ExE_Mes	0.987193480108434	NA	-8.27655220031738	8.73529624938965
sc7786558	CS7	Mesoderm	Mesoderm	Mesoderm	0.999522821772277	NA	-5.16324281692505	4.3954553604126
sc7786776	CS7	Hypoblast	Hypoblast	Late_Hypoblast	0.921384943795909	16.9605759210895	0.0180327724665403	2.65555548667908
sc7786469	CS7	Mesoderm	Mesoderm	Mesoderm	0.959020101276446	NA	-4.36720943450928	4.55687427520752
sc7785640	CS7	HEP	HEP	HEP	0.999929570527387	NA	-11.0964593887329	4.16659879684448
sc7785386	CS7	ExE_Mes	ExE_Mes	ExE_Mes	0.939170230857455	NA	-7.64202737808228	8.88903141021729
sc7785424	CS7	HEP	HEP	HEP	0.999751261489869	NA	-9.66528415679932	3.95654058456421
sc7786197	CS7	PriS	PriS	PriS	0.958040552061315	NA	-7.77314615249634	1.07458174228668
sc7785575	CS7	DE	YSE	YSE	0.926715081745901	NA	0.596022129058838	2.1859405040741
sc7785384	CS7	YSE	YSE	YSE	0.999970362855898	NA	1.31845700740814	3.13835620880127
sc7786685	CS7	Hypoblast	Ambiguous	Ambiguous	0.441108755241499	NA	0.303260773420334	2.32908129692078
sc7786423	CS7	Mesoderm	Mesoderm	Mesoderm	0.920527038981009	NA	-4.95056009292603	3.39792203903198
sc7785375	CS7	HEP	HEP	HEP	0.994675943761038	NA	-9.80381107330322	4.86000871658325
sc7785733	CS7	Epiblast	Epiblast	Late_EPI	0.999996253123446	17.2362749001185	-6.14774799346924	-0.790592074394226
sc7788146	CS7	Mesoderm	Mesoderm	Mesoderm	0.933441068366052	NA	-4.57632446289062	2.95883393287659
sc7786793	CS7	Mesoderm	Mesoderm	Mesoderm	0.907533906402294	NA	-4.74666547775269	3.83996486663818
sc7785632	CS7	Epiblast	Epiblast	Late_EPI	0.999555799536441	16.525565670307	-5.62816286087036	-1.08451056480408
sc7785365	CS7	Late_Amnion	Amnion	Amnion	0.934292056351217	NA	-3.82706737518311	-0.044397484511137
sc7786819	CS7	YSE	YSE	YSE	0.874413609600864	NA	0.515173673629761	2.20698046684265
sc7785577	CS7	HEP	Ambiguous	Ambiguous	0.171447540430403	NA	-11.9471683502197	4.300705909729
sc7788288	CS7	Late_Amnion	Amnion	Amnion	0.998778743288611	NA	-4.01025342941284	0.621419966220856
sc7785353	CS7	ExE_Mes	ExE_Mes	ExE_Mes	0.999341501973285	NA	-7.42082643508911	8.22814750671387
sc7785376	CS7	YSE	YSE	YSE	0.999891103614462	NA	0.998263657093048	2.6821300983429
sc7785653	CS7	AdvMes	AdvMes	AdvMes	0.99862655796814	NA	-6.74562549591064	5.74667167663574
sc7786712	CS7	ExE_Mes	ExE_Mes	ExE_Mes	0.941940149088112	NA	-7.68188714981079	8.94123268127441
sc7786418	CS7	ExE_Mes	ExE_Mes	ExE_Mes	0.999765058630429	NA	-7.73720788955688	5.89638710021973
sc7785663	CS7	ExE_Mes	ExE_Mes	ExE_Mes	0.999882046264923	NA	-7.6456995010376	6.28534746170044
sc7786162	CS7	ExE_Mes	ExE_Mes	ExE_Mes	0.99883836000268	NA	-7.63869047164917	5.98054933547974
sc7785862	CS7	Axial Mes	Axial Mes	Axial Mes	0.9998889379972	NA	-2.07767009735107	2.24373579025269
sc7788266	CS7	Mesoderm	Mesoderm	Mesoderm	0.99862336237998	NA	-7.11242771148682	3.50007247924805
sc7786306	CS7	Mesoderm	Mesoderm	Mesoderm	0.963958499099966	NA	-6.53573560714722	3.6088695526123
sc7785767	CS7	Axial Mes	Axial Mes	Axial Mes	0.992331103056056	NA	-2.13404154777527	2.30980587005615
sc7786008	CS7	Mesoderm	Mesoderm	Mesoderm	0.949689961070129	NA	-4.868896484375	0.805287182331085
sc7786470	CS7	AdvMes	Ambiguous	Ambiguous	0.46599542011198	NA	-6.89478254318237	5.83748388290405
sc7788388	CS7	Epiblast	Epiblast	Late_EPI	0.813192879859484	17.384292817288	-6.14047288894653	-0.0598628371953964
sc7786137	CS7	PriS	Ambiguous	Ambiguous	0.360148857020667	NA	-6.00220251083374	0.0545822121202946
sc7786029	CS7	PriS	PriS	PriS	0.984105048223211	NA	-7.51519250869751	1.72131371498108
sc7786634	CS7	DE	DE	DE	0.872403525022425	NA	0.0349912531673908	1.37403345108032
sc7785739	CS7	Mesoderm	Mesoderm	Mesoderm	0.984742705039469	NA	-6.4613094329834	2.63010239601135
sc7788292	CS7	AdvMes	Ambiguous	Ambiguous	0.201442941891628	NA	-5.84880447387695	6.22794246673584
sc7786616	CS7	Epiblast	Epiblast	Late_EPI	0.999792977665208	16.1722266847228	-5.44053030014038	-1.80359673500061
sc7785817	CS7	Mesoderm	Mesoderm	Mesoderm	0.73290764558903	NA	-4.88578605651855	3.64030027389526
sc7786272	CS7	DE	DE	DE	0.92926058417552	NA	-1.1291663646698	1.78304266929626
sc7785761	CS7	Axial Mes	Axial Mes	Axial Mes	0.996915666519865	NA	-2.10733413696289	2.42174768447876
sc7786518	CS7	HEP	HEP	HEP	0.985621561052242	NA	-7.26998710632324	6.45142555236816
sc7786186	CS7	PriS	PriS	PriS	0.926405746285211	NA	-7.81483602523804	1.18543541431427
sc7786730	CS7	ExE_Mes	ExE_Mes	ExE_Mes	0.999888678101505	NA	-7.96340799331665	6.24741506576538
sc7786794	CS7	ExE_Mes	ExE_Mes	ExE_Mes	0.999861043907014	NA	-7.55823659896851	6.20885229110718
sc7785381	CS7	ExE_Mes	ExE_Mes	ExE_Mes	0.934891726442856	NA	-7.62832927703857	9.13086223602295
sc7785675	CS7	Mesoderm	Mesoderm	Mesoderm	0.908822265340888	NA	-4.25680351257324	4.0755786895752
sc7785403	CS7	ExE_Mes	ExE_Mes	ExE_Mes	0.968203268929016	NA	-7.64189386367798	8.8374662399292
sc7788162	CS7	PriS	Epiblast	Late_EPI	0.970419039471338	16.2499939879813	-5.44726467132568	-1.11259281635284
sc7786406	CS7	PriS	PriS	PriS	0.993839938177221	NA	-7.80936145782471	1.21427965164185
sc7786179	CS7	PriS	PriS	PriS	0.999862204410505	NA	-6.74672365188599	0.928848683834076
sc7786340	CS7	Epiblast	Epiblast	Late_EPI	0.999040695062582	16.3984461824352	-5.32295560836792	-1.46049928665161
sc7788092	CS7	AdvMes	ExE_Mes	ExE_Mes	0.937566679897583	NA	-6.93948125839233	6.21453094482422
sc7786305	CS7	PriS	Mesoderm	Mesoderm	0.998731082476785	NA	-4.81181907653809	1.23455905914307
sc7785899	CS7	DE	Axial Mes	Axial Mes	0.998149311024831	NA	-1.85699915885925	2.19081258773804
sc7785776	CS7	Mesoderm	Mesoderm	Mesoderm	0.873160238443135	NA	-4.27233934402466	4.3310718536377
sc7785615	CS7	HEP	HEP	HEP	0.999663216349299	NA	-9.81677341461182	3.77917861938477
sc7786613	CS7	AdvMes	AdvMes	AdvMes	0.974083375054583	NA	-7.06204414367676	4.97040462493896
sc7788307	CS7	PriS	PriS	PriS	0.676658069834826	NA	-7.0863037109375	1.82641577720642
sc7786317	CS7	Mesoderm	Mesoderm	Mesoderm	0.999323559168716	NA	-7.32063245773315	3.26174378395081
sc7786193	CS7	ExE_Mes	ExE_Mes	ExE_Mes	0.78145729511081	NA	-7.50925779342651	4.8573842048645
sc7786474	CS7	Mesoderm	Mesoderm	Mesoderm	0.988616753364214	NA	-4.53790807723999	4.49716520309448
sc7786411	CS7	Epiblast	Epiblast	Late_EPI	0.999560708638061	16.6364895853018	-5.75853443145752	-1.63762152194977
sc7786296	CS7	PriS	PriS	PriS	0.880603154270678	NA	-5.11561870574951	-0.112272821366787
sc7785566	CS7	YSE	YSE	YSE	0.999788997577228	NA	0.988051176071167	2.59204697608948
sc7786768	CS7	ExE_Mes	Ambiguous	Ambiguous	0.383380587389713	NA	-6.55141878128052	6.44577646255493
sc7788198	CS7	Mesoderm	PriS	PriS	0.768914437830746	NA	-5.4555230140686	1.187251329422
sc7785638	CS7	YSE	YSE	YSE	0.999976601761075	NA	1.37404644489288	3.15934944152832
sc7786720	CS7	AdvMes	Mesoderm	Mesoderm	0.886307368276414	NA	-5.42992067337036	5.26760149002075
sc7786242	CS7	PriS	PriS	PriS	0.976681058140213	NA	-7.39283084869385	1.82565581798553
sc7785542	CS7	ExE_Mes	ExE_Mes	ExE_Mes	0.852477737433039	NA	-7.84888076782227	9.09405040740967
sc7786811	CS7	HEP	Ambiguous	Ambiguous	0.33789961132607	NA	-6.88104104995728	7.45593166351318
sc7788194	CS7	ExE_Mes	ExE_Mes	ExE_Mes	0.999887015488307	NA	-7.67522716522217	6.11454391479492
sc7786402	CS7	Axial Mes	Axial Mes	Axial Mes	0.999961212298649	NA	-2.08550238609314	2.17010354995728
sc7788098	CS7	Mesoderm	Mesoderm	Mesoderm	0.996034563187229	NA	-6.97265577316284	3.38299441337585
sc7786519	CS7	ExE_Mes	ExE_Mes	ExE_Mes	0.988923182369792	NA	-8.06926536560059	8.73074150085449
sc7785895	CS7	DE	DE	DE	0.888457117020653	NA	-1.55485498905182	2.00579905509949
sc7786006	CS7	Mesoderm	Mesoderm	Mesoderm	0.980495228571853	NA	-4.69162750244141	2.28158092498779
sc7785608	CS7	Epiblast	Epiblast	Late_EPI	0.997747663075218	16.3398314274524	-5.40638303756714	-1.60298657417297
sc7786628	CS7	Epiblast	Epiblast	Late_EPI	0.999980881432205	15.6762592454344	-4.81482028961182	-1.31624782085419
sc7786513	CS7	ExE_Mes	ExE_Mes	ExE_Mes	0.997187893063955	NA	-6.80473184585571	7.33765411376953
sc7786189	CS7	Mesoderm	Mesoderm	Mesoderm	0.870725627134027	NA	-4.62291765213013	3.64000701904297
sc7786041	CS7	PriS	PriS	PriS	0.990934312402051	NA	-6.79151439666748	0.290074020624161
sc7785410	CS7	Erythroblasts	Erythroblasts	Erythroblasts	0.922535972570424	NA	-12.434534072876	4.26701259613037
sc7786248	CS7	PriS	Ambiguous	Ambiguous	0.415827727383069	NA	-5.32880735397339	1.04493820667267
sc7786627	CS7	Mesoderm	Mesoderm	Mesoderm	0.990116047576657	NA	-6.53913259506226	3.93825507164001
sc7785408	CS7	HEP	HEP	HEP	0.999853257108616	NA	-10.9788990020752	4.14312601089478
sc7785657	CS7	Epiblast	Epiblast	Late_EPI	0.998639553737269	16.6111568098598	-6.00517272949219	-1.85205984115601
sc7785592	CS7	HEP	HEP	HEP	0.999911691957575	NA	-7.37065458297729	6.91745185852051
sc7788308	CS7	HEP	HEP	HEP	0.574017534829624	NA	-7.63209104537964	3.67478013038635
sc7785893	CS7	Mesoderm	Mesoderm	Mesoderm	0.938673714830195	NA	-6.34600734710693	3.52131605148315
sc7785864	CS7	PriS	PriS	PriS	0.999462041579508	NA	-7.75090885162354	0.81626683473587
sc7786737	CS7	Epiblast	Epiblast	Late_EPI	0.999956201753151	15.7406135125347	-4.76434516906738	-1.22880303859711
sc7785329	CS7	YSE	YSE	YSE	0.999963347503329	NA	1.10683250427246	2.81266975402832
sc7785648	CS7	ExE_Mes	ExE_Mes	ExE_Mes	0.999691558169667	NA	-7.30377197265625	8.07067680358887
sc7786270	CS7	Mesoderm	Mesoderm	Mesoderm	0.9137688937044	NA	-7.34788608551025	2.40050077438354
sc7785447	CS7	ExE_Mes	ExE_Mes	ExE_Mes	0.999077345447116	NA	-7.50725412368774	8.22943496704102
sc7785438	CS7	Mesoderm	Mesoderm	Mesoderm	0.816825195195784	NA	-5.86780977249146	3.51352310180664
sc7786717	CS7	Mesoderm	Mesoderm	Mesoderm	0.968115879755165	NA	-5.36988592147827	4.16250419616699
sc7785294	CS7	AdvMes	AdvMes	AdvMes	0.996738699399551	NA	-6.55891799926758	5.50203418731689
sc7785449	CS7	Erythroblasts	Erythroblasts	Erythroblasts	0.964964418784502	NA	-12.5014925003052	4.072594165802
sc7786226	CS7	PriS	PriS	PriS	0.999977046261815	NA	-6.94864988327026	1.24015474319458
sc7786341	CS7	Mesoderm	Mesoderm	Mesoderm	0.998377901767953	NA	-7.53145408630371	3.05443859100342
sc7788169	CS7	AdvMes	AdvMes	AdvMes	0.999464564206415	NA	-5.95992040634155	5.12541341781616
sc7785950	CS7	Mesoderm	Mesoderm	Mesoderm	0.988090836175174	NA	-5.40055274963379	4.91315650939941
sc7786369	CS7	Epiblast	Epiblast	Late_EPI	0.999993535790195	17.2559813684351	-6.38614749908447	-0.277921736240387
sc7785687	CS7	YSE	YSE	YSE	0.618961672647785	NA	0.610513389110565	2.19512438774109
sc7786525	CS7	HEP	ExE_Mes	ExE_Mes	0.999486227606574	NA	-7.66359329223633	7.07233715057373
sc7785794	CS7	Mesoderm	Mesoderm	Mesoderm	0.985658075000242	NA	-5.68639039993286	4.08830451965332
sc7786262	CS7	AdvMes	Ambiguous	Ambiguous	0.243018683211834	NA	-5.83117341995239	6.13915157318115
sc7785715	CS7	Mesoderm	Mesoderm	Mesoderm	0.97011793324899	NA	-4.58498907089233	2.79647636413574
sc7788223	CS7	PriS	PriS	PriS	0.517790694000935	NA	-5.04571342468262	0.895682573318481
sc7788099	CS7	PriS	PriS	PriS	0.885237491546127	NA	-5.00434064865112	0.108579628169537
sc7786511	CS7	Epiblast	Epiblast	Late_EPI	0.999677447004494	16.3602026303145	-5.48705768585205	-1.72808957099915
sc7785622	CS7	ExE_Mes	ExE_Mes	ExE_Mes	0.603019081235326	NA	-7.86440706253052	9.06928730010986
sc7786586	CS7	DE	Ambiguous	Ambiguous	0.0532709599035661	NA	-6.45543813705444	2.72097206115723
sc7786690	CS7	Epiblast	Epiblast	Late_EPI	0.999965470151058	15.7199218371422	-4.84160852432251	-1.51353847980499
sc7786111	CS7	Amnion.Ecto	Ambiguous	Ambiguous	0.357682697322468	NA	-4.56417655944824	-0.559046864509583
sc7786672	CS7	ExE_Mes	ExE_Mes	ExE_Mes	0.823032692039368	NA	-7.62943983078003	9.02932834625244
sc7788127	CS7	Mesoderm	Mesoderm	Mesoderm	0.960811782026268	NA	-5.01634979248047	3.69767570495605
sc7785626	CS7	Erythroblasts	Erythroblasts	Erythroblasts	0.996562065784011	NA	-12.3338718414307	4.07132291793823
sc7786735	CS7	Mesoderm	Mesoderm	Mesoderm	0.989126075750308	NA	-4.88832378387451	4.51329612731934
sc7785784	CS7	Epiblast	Epiblast	Late_EPI	0.999223985142152	16.5303405906578	-5.84720373153687	-1.62493181228638
sc7786820	CS7	ExE_Mes	ExE_Mes	ExE_Mes	0.99959141488914	NA	-7.52315521240234	6.36428737640381
sc7786034	CS7	PriS	PriS	PriS	0.959267626587727	NA	-4.9137659072876	0.0336725004017353
sc7788126	CS7	AdvMes	AdvMes	AdvMes	0.980025163652705	NA	-5.59503507614136	5.99974203109741
sc7786084	CS7	AdvMes	AdvMes	AdvMes	0.9974466047386	NA	-6.50517797470093	5.83350992202759
sc7785799	CS7	PriS	PriS	PriS	0.986429503680436	NA	-7.68704319000244	1.0094039440155
sc7788315	CS7	Mesoderm	Mesoderm	Mesoderm	0.777006911268477	NA	-7.05147695541382	2.25493741035461
sc7786246	CS7	PriS	PriS	PriS	0.999510642853707	NA	-7.42817354202271	0.775831997394562
sc7786763	CS7	Late_Amnion	Amnion	Amnion	0.997154037936269	NA	-3.54160094261169	0.699121654033661
sc7786010	CS7	Mesoderm	Mesoderm	Mesoderm	0.855055375311374	NA	-4.38009214401245	1.1603729724884
sc7785612	CS7	Epiblast	Epiblast	Late_EPI	0.999527300806671	16.3625516025651	-5.45546007156372	-1.61667919158936
sc7785279	CS7	ExE_Mes	ExE_Mes	ExE_Mes	0.824412909312736	NA	-7.76561689376831	9.00976943969727
sc7786106	CS7	ExE_Mes	ExE_Mes	ExE_Mes	0.99672947875993	NA	-6.91978073120117	6.66144180297852
sc7788192	CS7	PriS	Ambiguous	Ambiguous	0.388024275844879	NA	-4.83620500564575	0.288756310939789
sc7785589	CS7	ExE_Mes	ExE_Mes	ExE_Mes	0.999933788714367	NA	-7.67949724197388	5.83281707763672
sc7786677	CS7	DE	Ambiguous	Ambiguous	0.347327184197829	NA	-1.22155225276947	2.0028965473175
sc7785841	CS7	Mesoderm	Mesoderm	Mesoderm	0.913680414972717	NA	-4.71049213409424	3.51255297660828
sc7786783	CS7	HEP	HEP	HEP	0.99970940656804	NA	-9.80612850189209	3.92804622650146
sc7785568	CS7	ExE_Mes	ExE_Mes	ExE_Mes	0.993413824982319	NA	-7.57471084594727	8.81204795837402
sc7785604	CS7	Late_Amnion	Amnion	Amnion	0.916167099557923	NA	-3.92550587654114	-0.249750256538391
sc7786216	CS7	ExE_Mes	ExE_Mes	ExE_Mes	0.999781465585447	NA	-7.64885759353638	5.80129957199097
sc7785548	CS7	ExE_Mes	ExE_Mes	ExE_Mes	0.808981252454561	NA	-7.69129753112793	9.01862049102783
sc7785338	CS7	HEP	HEP	HEP	0.999808971723051	NA	-11.1967945098877	4.43665313720703
sc7785999	CS7	Mesoderm	Mesoderm	Mesoderm	0.999896273143402	NA	-5.22841119766235	5.03211545944214
sc7785305	CS7	Erythroblasts	Erythroblasts	Erythroblasts	0.981431557420212	NA	-12.5123424530029	4.2426905632019
sc7786427	CS7	AdvMes	AdvMes	AdvMes	0.989384265550338	NA	-7.15387058258057	5.38571977615356
sc7786700	CS7	YSE	YSE	YSE	0.998117593532367	NA	0.933045089244843	2.42597579956055
sc7785668	CS7	Mesoderm	Mesoderm	Mesoderm	0.997993946918707	NA	-4.98832273483276	1.25257074832916
sc7785633	CS7	Mesoderm	Mesoderm	Mesoderm	0.999182798316131	NA	-5.46246194839478	5.26622247695923
sc7785550	CS7	HEP	HEP	HEP	0.999769463526836	NA	-10.1810274124146	4.44725036621094
sc7785960	CS7	Axial Mes	Axial Mes	Axial Mes	0.99985059522536	NA	-1.91781306266785	2.18153762817383
sc7785536	CS7	Mesoderm	Mesoderm	Mesoderm	0.957738554931176	NA	-4.36525440216064	4.58284568786621
sc7785502	CS7	YSE	YSE	YSE	0.984540262230617	NA	0.872678279876709	2.28931283950806
sc7785434	CS7	HEP	HEP	HEP	0.999911716714352	NA	-10.0233325958252	4.38886594772339
sc7785646	CS7	YSE	YSE	YSE	0.999960456987186	NA	1.21161699295044	2.69894647598267
sc7788311	CS7	Mesoderm	Mesoderm	Mesoderm	0.998952470926938	NA	-7.51539707183838	2.69897985458374
sc7786171	CS7	Mesoderm	Mesoderm	Mesoderm	0.786279453822078	NA	-6.52540349960327	3.57368588447571
sc7788237	CS7	PriS	PriS	PriS	0.999186275766869	NA	-7.30114793777466	0.791900992393494
sc7785564	CS7	YSE	YSE	YSE	0.996947854750261	NA	0.943711221218109	2.28003931045532
sc7786104	CS7	Mesoderm	Mesoderm	Mesoderm	0.875619510675879	NA	-4.88600635528564	3.33829426765442
sc7788028	CS7	AdvMes	Ambiguous	Ambiguous	0.308378036402274	NA	-6.02475261688232	6.4454550743103
sc7785954	CS7	AdvMes	AdvMes	AdvMes	0.870480714226718	NA	-5.82258176803589	6.73924493789673
sc7786078	CS7	Amnion.Ecto	PriS	PriS	0.760863566062959	NA	-5.20352649688721	-0.722017407417297
sc7785717	CS7	AdvMes	AdvMes	AdvMes	0.90219396056598	NA	-5.46452713012695	6.21680402755737
sc7788147	CS7	PriS	PriS	PriS	0.963010125132612	NA	-4.98928737640381	0.0531111285090446
sc7785570	CS7	Erythroblasts	Erythroblasts	Erythroblasts	0.996223803763735	NA	-12.4535179138184	4.05318403244019
sc7786715	CS7	Hypoblast	Hypoblast	Late_Hypoblast	0.993023663010941	16.6404595106364	0.108778424561024	2.24657440185547
sc7788282	CS7	Mesoderm	Mesoderm	Mesoderm	0.996763831652573	NA	-6.47063064575195	2.17273902893066
sc7788364	CS7	PriS	PriS	PriS	0.957620625797006	NA	-5.80314064025879	0.708755254745483
sc7785930	CS7	PriS	PriS	PriS	0.999567755631343	NA	-7.56051921844482	1.58408939838409
sc7785692	CS7	AdvMes	Ambiguous	Ambiguous	0.316042493799697	NA	-7.31130170822144	4.5584454536438
sc7785472	CS7	HEP	HEP	HEP	0.999220229999996	NA	-10.2052936553955	4.42747831344604
sc7786507	CS7	Amnion.Ecto	Amnion	Amnion	0.604227176096953	NA	-5.53077554702759	0.153597101569176
sc7786671	CS7	Hypoblast	Ambiguous	Ambiguous	0.0751149953235623	NA	0.337090641260147	2.059401512146
sc7785412	CS7	DE	DE	DE	0.835049530077685	NA	-1.13774526119232	1.95551228523254
sc7785994	CS7	Amnion.Ecto	Ambiguous	Ambiguous	0.328701500702655	NA	-4.57357120513916	-0.63086473941803
sc7786617	CS7	ExE_Mes	ExE_Mes	ExE_Mes	0.99905395413857	NA	-7.18817234039307	6.36361122131348
sc7786527	CS7	Mesoderm	Mesoderm	Mesoderm	0.998300464365343	NA	-4.98413705825806	4.56887054443359
sc7786631	CS7	Mesoderm	Mesoderm	Mesoderm	0.997397011588246	NA	-5.28864240646362	5.4813346862793
sc7788120	CS7	Mesoderm	Mesoderm	Mesoderm	0.919894648814359	NA	-4.17269468307495	3.95389103889465
sc7785956	CS7	Mesoderm	Mesoderm	Mesoderm	0.899194470847546	NA	-4.20673942565918	4.3374285697937
sc7788143	CS7	PriS	PriS	PriS	0.570801637595305	NA	-6.90064334869385	2.01023960113525
sc7788210	CS7	Axial Mes	Axial Mes	Axial Mes	0.999662622964924	NA	-1.95658457279205	2.3418231010437
sc7785858	CS7	Epiblast	Epiblast	Late_EPI	0.998846520238806	16.6267754077232	-5.65030193328857	-1.08429908752441
sc7786121	CS7	Mesoderm	Mesoderm	Mesoderm	0.947992080845634	NA	-4.41554403305054	3.45572948455811
sc7786204	CS7	Amnion.Ecto	PriS	PriS	0.820266752091543	NA	-5.09081411361694	-0.322448670864105
sc7785352	CS7	HEP	HEP	HEP	0.999637579124446	NA	-7.56340074539185	7.2231559753418
sc7785333	CS7	ExE_Mes	ExE_Mes	ExE_Mes	0.939908202678838	NA	-8.35841941833496	8.85590267181396
sc7785283	CS7	ExE_Mes	ExE_Mes	ExE_Mes	0.999227398049961	NA	-7.32611131668091	8.09742164611816
sc7785616	CS7	ExE_Mes	ExE_Mes	ExE_Mes	0.947238062092323	NA	-8.19090938568115	8.85904312133789
sc7788189	CS7	PriS	Epiblast	Late_EPI	0.742087198501227	16.2587919663843	-5.34066104888916	-0.893473446369171
sc7786803	CS7	DE	DE	DE	0.670116107802659	NA	-0.624960005283356	2.02166128158569
sc7786081	CS7	PriS	PriS	PriS	0.993719189241399	NA	-5.45200061798096	-0.206872388720512
sc7786075	CS7	AdvMes	AdvMes	AdvMes	0.829575276951745	NA	-5.44113111495972	5.68432235717773
sc7786764	CS7	ExE_Mes	ExE_Mes	ExE_Mes	0.999498685600988	NA	-7.35562896728516	6.56691312789917
sc7788261	CS7	Mesoderm	Mesoderm	Mesoderm	0.999209366953755	NA	-7.30443429946899	2.67353987693787
sc7786200	CS7	Mesoderm	Mesoderm	Mesoderm	0.999564875325445	NA	-7.306227684021	2.90756273269653
sc7786301	CS7	Epiblast	Epiblast	Late_EPI	0.996618397752305	17.0319199305487	-6.19615364074707	-0.853926241397858
sc7785628	CS7	DE	DE	DE	0.985890658503968	NA	-0.347928673028946	1.88328301906586
sc7785997	CS7	Amnion.Ecto	Amnion	Amnion	0.819672184858417	NA	-4.18887042999268	-0.119745455682278
sc7786269	CS7	DE	DE	DE	0.996032401962695	NA	-1.21102273464203	1.38173675537109
sc7785766	CS7	Epiblast	Epiblast	Late_EPI	0.985294020278932	16.3290694167676	-5.44203519821167	-1.31589841842651
sc7786642	CS7	Mesoderm	Mesoderm	Mesoderm	0.934054561187991	NA	-4.56518888473511	4.37129211425781
sc7786020	CS7	Erythroblasts	Erythroblasts	Erythroblasts	0.902762311440868	NA	-12.4894142150879	4.22225475311279
sc7788149	CS7	AdvMes	Ambiguous	Ambiguous	0.351734473906849	NA	-7.5376238822937	4.23292636871338
sc7785896	CS7	Mesoderm	Mesoderm	Mesoderm	0.954279641571796	NA	-6.05058574676514	3.46927189826965
sc7785588	CS7	HEP	HEP	HEP	0.999906001797716	NA	-9.97277927398682	4.20334005355835
sc7785475	CS7	YSE	YSE	YSE	0.999942248407836	NA	0.904043674468994	2.77642726898193
sc7785479	CS7	HEP	HEP	HEP	0.9998941934382	NA	-9.97329235076904	4.2107515335083
sc7786256	CS7	Epiblast	Epiblast	Late_EPI	0.998861768245263	16.3464602578457	-5.56433296203613	-1.98153328895569
sc7785405	CS7	HEP	HEP	HEP	0.999982351964875	NA	-10.4129877090454	4.33506917953491
sc7785676	CS7	Mesoderm	Mesoderm	Mesoderm	0.952350723279811	NA	-4.32215213775635	3.72641658782959
sc7786440	CS7	Epiblast	Epiblast	Late_EPI	0.961180451324044	17.0573741322758	-6.25764513015747	-0.825206816196442
sc7785863	CS7	Mesoderm	Mesoderm	Mesoderm	0.854963931786524	NA	-5.114426612854	3.80681085586548
sc7785480	CS7	ExE_Mes	ExE_Mes	ExE_Mes	0.999738103274071	NA	-7.34886980056763	8.2384786605835
sc7785948	CS7	HEP	HEP	HEP	0.999759900594197	NA	-9.5763521194458	3.6148567199707
sc7786178	CS7	Epiblast	Epiblast	Late_EPI	0.999905824389141	16.6481052330497	-6.19496822357178	-0.970577299594879
sc7786537	CS7	ExE_Mes	ExE_Mes	ExE_Mes	0.997386620138484	NA	-7.70528411865234	5.24711751937866
sc7786699	CS7	Amnion.Ecto	Amnion	Amnion	0.830261909032288	NA	-4.06460571289062	-0.282286316156387
sc7786816	CS7	YSE	YSE	YSE	0.93954045518664	NA	0.413920819759369	2.66902470588684
sc7786504	CS7	HEP	ExE_Mes	ExE_Mes	0.925153570552047	NA	-6.79784393310547	7.33725929260254
sc7785772	CS7	Hypoblast	YSE	YSE	0.733015088264692	NA	0.531723916530609	2.08296751976013
sc7785437	CS7	AdvMes	AdvMes	AdvMes	0.887663139859798	NA	-6.41191434860229	6.01709699630737
sc7785281	CS7	HEP	HEP	HEP	0.999649139267419	NA	-9.89145088195801	4.25174570083618
sc7785304	CS7	ExE_Mes	ExE_Mes	ExE_Mes	0.994867604529162	NA	-7.50304269790649	8.59304046630859
sc7785278	CS7	HEP	HEP	HEP	0.999739411036573	NA	-11.2936487197876	4.45936250686646
sc7785515	CS7	Mesoderm	Mesoderm	Mesoderm	0.998840908034336	NA	-5.08126401901245	4.26634788513184
sc7786515	CS7	ExE_Mes	ExE_Mes	ExE_Mes	0.88508083574415	NA	-7.94046258926392	8.86349105834961
sc7785993	CS7	Amnion.Ecto	Amnion	Amnion	0.930604296404665	NA	-4.77367115020752	0.408568620681763
sc7788171	CS7	PriS	PriS	PriS	0.658586804627865	NA	-6.03556489944458	0.35562202334404
